$id,title,description,price,status,serviceRequest
02d66b20-1bd9-49e4-889c-f7ec570c6525,Emergency Vacuum carpets in the bathroom,"Vacuum all carpeted areas. Location: bathroom, Quantity: several, Type: emergency.",90.85,in progress,a795ca55-18de-4c73-891d-cca7d9a5fe1b
4944d8c8-00af-4e70-9307-63a9192448d3,Urgent Clean bathroom in the bedroom,"Disinfect and clean all bathroom surfaces. Location: bedroom, Quantity: 1, Type: urgent.",201.37,in progress,a795ca55-18de-4c73-891d-cca7d9a5fe1b
7288c04c-41ed-4b58-9d18-71a41d82bb6b,Deep Window cleaning in the bedroom,"Clean all windows inside and out. Location: bedroom, Quantity: 1, Type: deep.",209.73,in progress,a795ca55-18de-4c73-891d-cca7d9a5fe1b
c0e191d9-1d6a-4ab7-b054-303636907681,Advanced Trim hedges in the kitchen,"Trim and shape all garden hedges. Location: kitchen, Quantity: 4, Type: advanced.",182.82,in progress,38d5fd66-aa6c-4a4a-960b-07befcfe195f
b805c1ae-9b8c-4c08-a8f9-0b53f376fed2,Deep Lawn mowing in the garage,"Mow the entire front and backyard. Location: garage, Quantity: several, Type: deep.",163.2,in progress,38d5fd66-aa6c-4a4a-960b-07befcfe195f
f15f2e95-6944-47ce-8056-2d7a5263588d,Basic Unclog drain in the balcony,"Unclog blocked bathroom drain. Location: balcony, Quantity: 5, Type: basic.",157.79,in progress,dd483ac3-b9f1-4649-8a11-79e4363b329e
8694d2e4-7fe2-4fa5-beb5-c9a6163b47df,Deep Install shower in the kitchen,"Install and test new shower system. Location: kitchen, Quantity: multiple, Type: deep.",108.57,in progress,dd483ac3-b9f1-4649-8a11-79e4363b329e
5999478c-9ec1-4d80-aa70-a397fcc7852c,Standard Vacuum carpets in the balcony,"Vacuum all carpeted areas. Location: balcony, Quantity: 5, Type: standard.",70.05,in progress,af6ad82e-7545-40c7-a441-845c527e6688
a3c80830-8820-4858-a446-39824a765d74,Urgent Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: 3, Type: urgent.",86.22,completed,af6ad82e-7545-40c7-a441-845c527e6688
bcd6d760-a5e3-477f-94d6-90f31fbd9f2a,Standard Vacuum carpets in the rooftop,"Vacuum all carpeted areas. Location: rooftop, Quantity: 3, Type: standard.",106.41,completed,af6ad82e-7545-40c7-a441-845c527e6688
b4bc6977-93a7-4353-ab15-6bdaa0a2ce31,Urgent Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: 3, Type: urgent.",144.03,completed,8af51005-ad3e-4bb6-ae66-4d0c903f9a2a
ea5222f1-3a66-4b1a-b21a-73b753641c1d,Emergency Window cleaning in the living room,"Clean all windows inside and out. Location: living room, Quantity: 1, Type: emergency.",244.65,completed,8af51005-ad3e-4bb6-ae66-4d0c903f9a2a
f1eed166-f3de-44c1-a955-0c7812bf14fe,Emergency Clean bathroom in the bathroom,"Disinfect and clean all bathroom surfaces. Location: bathroom, Quantity: 5, Type: emergency.",147.87,completed,8af51005-ad3e-4bb6-ae66-4d0c903f9a2a
90b5a56b-1536-4f9f-97cc-74b86d3d87cc,Deep Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: 4, Type: deep.",167.58,in progress,8ef92609-abdb-43bf-b92f-4d7c9bee3f00
e0c65a7d-702d-4523-af02-9a412dc8f035,Advanced Lawn mowing in the living room,"Mow the entire front and backyard. Location: living room, Quantity: 3, Type: advanced.",80.51,completed,8ef92609-abdb-43bf-b92f-4d7c9bee3f00
0028cee5-5360-4fbf-8731-e1957d5b7ac4,Standard Lawn mowing in the kitchen,"Mow the entire front and backyard. Location: kitchen, Quantity: 4, Type: standard.",200.81,completed,8ef92609-abdb-43bf-b92f-4d7c9bee3f00
40f490c1-a492-42be-8317-3e1c16045c48,Advanced Install shower in the kitchen,"Install and test new shower system. Location: kitchen, Quantity: 2, Type: advanced.",180.56,in progress,967c5506-dd2a-497f-b128-249dd6765b2c
92d91ddc-e633-4d03-9bcb-5801c905915e,Advanced Unclog drain in the garage,"Unclog blocked bathroom drain. Location: garage, Quantity: several, Type: advanced.",165.46,completed,967c5506-dd2a-497f-b128-249dd6765b2c
6dd65208-ff8e-4901-b035-a9268f3ce212,Full Unclog drain in the bedroom,"Unclog blocked bathroom drain. Location: bedroom, Quantity: 3, Type: full.",106.11,completed,967c5506-dd2a-497f-b128-249dd6765b2c
843ec477-1012-4475-b764-9066d63ed2b0,Urgent Install shower in the bedroom,"Install and test new shower system. Location: bedroom, Quantity: several, Type: urgent.",51.06,in progress,2bcdaf42-c334-49bb-be25-06ca3ade996d
7d33069c-8052-48e6-b7de-f149ae17f8ef,Full Install shower in the kitchen,"Install and test new shower system. Location: kitchen, Quantity: 1, Type: full.",119.42,in progress,2bcdaf42-c334-49bb-be25-06ca3ade996d
a459345c-26f2-4479-bd78-7b154d9ef770,Scheduled Unclog drain in the garage,"Unclog blocked bathroom drain. Location: garage, Quantity: 3, Type: scheduled.",244.81,completed,2bcdaf42-c334-49bb-be25-06ca3ade996d
ebd6a30e-5bbf-4990-ae06-107a03ff9687,Scheduled Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: multiple, Type: scheduled.",88.11,in progress,9813537f-c7b1-48f7-8fb2-f7381e3b0c1a
390d7714-f687-49c4-b318-8ef084dfcae1,Basic Trim hedges in the bedroom,"Trim and shape all garden hedges. Location: bedroom, Quantity: 3, Type: basic.",122.57,completed,9813537f-c7b1-48f7-8fb2-f7381e3b0c1a
3ee0270d-a562-412f-896d-aa87141e77a8,Full Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: 5, Type: full.",100.25,in progress,9813537f-c7b1-48f7-8fb2-f7381e3b0c1a
24fbe78b-9ea6-4607-a08d-1fcf0788287b,Advanced Install power socket in the rooftop,"Install and test a new wall socket. Location: rooftop, Quantity: multiple, Type: advanced.",169.81,in progress,c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b
698ead70-ec62-4b26-9071-86b5753d05b2,Basic Lighting setup in the living room,"Install new ceiling lights. Location: living room, Quantity: 1, Type: basic.",77.09,in progress,c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b
bba857dd-55b1-4979-b5a6-2dfeed4fbf08,Deep Fix circuit breaker in the backyard,"Diagnose and repair faulty breaker. Location: backyard, Quantity: multiple, Type: deep.",175.46,completed,c5d57a7d-eec0-4918-9dc1-80db2aa4ed7b
9f8fbb5b-954a-44bc-aed1-67dda4ceb4fc,Emergency Fix circuit breaker in the backyard,"Diagnose and repair faulty breaker. Location: backyard, Quantity: multiple, Type: emergency.",229.49,completed,7098bdb0-0657-4bf0-8ce8-04e44d1e8318
01684673-91cb-47fd-87a3-025af7e4cc90,Advanced Lighting setup in the bathroom,"Install new ceiling lights. Location: bathroom, Quantity: 5, Type: advanced.",210.55,in progress,7098bdb0-0657-4bf0-8ce8-04e44d1e8318
36cb5244-a865-472c-88eb-df2354e48f06,Basic Fix circuit breaker in the living room,"Diagnose and repair faulty breaker. Location: living room, Quantity: 4, Type: basic.",237.26,in progress,7098bdb0-0657-4bf0-8ce8-04e44d1e8318
e96c86fb-fe78-4f62-8c48-a81ff6209bf1,Standard Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: multiple, Type: standard.",207.96,in progress,e867a52e-4fe7-411a-b338-d9cc0076e013
a925772b-b369-4799-9bf7-f90337c12045,Scheduled Clean bathroom in the kitchen,"Disinfect and clean all bathroom surfaces. Location: kitchen, Quantity: several, Type: scheduled.",111.46,completed,e867a52e-4fe7-411a-b338-d9cc0076e013
132aee54-9c39-4df9-8f26-8043d501c3ed,Standard Clean bathroom in the backyard,"Disinfect and clean all bathroom surfaces. Location: backyard, Quantity: 2, Type: standard.",210.51,in progress,e867a52e-4fe7-411a-b338-d9cc0076e013
365f417c-519d-48d0-9edc-f1756adc5185,Basic Window cleaning in the rooftop,"Clean all windows inside and out. Location: rooftop, Quantity: several, Type: basic.",167.89,completed,4fecb406-71be-4f5e-b6a8-b56fe98b1426
7a48e3ad-99d7-4350-9963-34b4d4395f42,Standard Clean bathroom in the backyard,"Disinfect and clean all bathroom surfaces. Location: backyard, Quantity: 5, Type: standard.",193.45,completed,4fecb406-71be-4f5e-b6a8-b56fe98b1426
d55dbd86-a10f-4c70-925c-a8f8a9843f3b,Urgent Fix circuit breaker in the garage,"Diagnose and repair faulty breaker. Location: garage, Quantity: several, Type: urgent.",53.16,completed,3db52d45-40ce-41b2-aeed-3f3e9fd60135
691958d8-4f2e-4142-ab72-ea3d2f6eba32,Standard Fix circuit breaker in the garage,"Diagnose and repair faulty breaker. Location: garage, Quantity: 4, Type: standard.",121.74,completed,3db52d45-40ce-41b2-aeed-3f3e9fd60135
593dd365-01a2-4bdf-8677-e2eab4348658,Advanced Trim hedges in the living room,"Trim and shape all garden hedges. Location: living room, Quantity: 2, Type: advanced.",71.17,in progress,fdcae7d9-7bda-43b5-ab2f-6ac7d32e7a68
a645c693-4c82-4ad3-b5e0-3f3ee7853360,Scheduled Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 1, Type: scheduled.",212.75,in progress,fdcae7d9-7bda-43b5-ab2f-6ac7d32e7a68
5652ddab-55ad-4864-a6be-254824d2817b,Urgent Window cleaning in the balcony,"Clean all windows inside and out. Location: balcony, Quantity: 4, Type: urgent.",179.33,completed,a3d1e074-ec03-4ba6-b203-01201d25f3db
7cdf6ae1-63df-4277-b62b-b80f9555ecba,Standard Clean bathroom in the garage,"Disinfect and clean all bathroom surfaces. Location: garage, Quantity: 2, Type: standard.",126.48,completed,a3d1e074-ec03-4ba6-b203-01201d25f3db
06567aa1-70fc-462c-b2e3-0d8634849825,Full Clean bathroom in the bathroom,"Disinfect and clean all bathroom surfaces. Location: bathroom, Quantity: 3, Type: full.",65.3,in progress,a3d1e074-ec03-4ba6-b203-01201d25f3db
cb173964-b05b-4dc8-ab67-288317ee1d89,Deep Fix circuit breaker in the bathroom,"Diagnose and repair faulty breaker. Location: bathroom, Quantity: 3, Type: deep.",173.65,completed,d8101f99-5913-4f79-8507-ad163b314e56
5afe7aa3-341e-4a68-a812-76098e398676,Advanced Lighting setup in the bathroom,"Install new ceiling lights. Location: bathroom, Quantity: 4, Type: advanced.",103.86,completed,d8101f99-5913-4f79-8507-ad163b314e56
5aed3a39-4a72-404d-bed9-2ac08823b73b,Standard Window cleaning in the bedroom,"Clean all windows inside and out. Location: bedroom, Quantity: 3, Type: standard.",81.35,in progress,18c03607-0ab8-45cf-896f-9948dd0d3751
04acfac6-5d9d-432c-a48f-680de16b68ab,Emergency Window cleaning in the bathroom,"Clean all windows inside and out. Location: bathroom, Quantity: 3, Type: emergency.",174.12,completed,18c03607-0ab8-45cf-896f-9948dd0d3751
2b33f463-7d9e-4fcd-b10b-e59a73471e7c,Basic Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: 1, Type: basic.",236.76,completed,18c03607-0ab8-45cf-896f-9948dd0d3751
3b893b87-9a5d-4dfb-84f2-ef4cfada7845,Scheduled Clean bathroom in the balcony,"Disinfect and clean all bathroom surfaces. Location: balcony, Quantity: 2, Type: scheduled.",153.12,in progress,3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329
b71c3416-e30b-440e-b79a-8006efb28103,Basic Window cleaning in the bathroom,"Clean all windows inside and out. Location: bathroom, Quantity: multiple, Type: basic.",133.25,in progress,3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329
90c620bb-9ed8-48c7-be95-bc6570a88a74,Standard Clean bathroom in the rooftop,"Disinfect and clean all bathroom surfaces. Location: rooftop, Quantity: 2, Type: standard.",61.2,completed,3e3cc91c-7773-4a85-9fcd-ea0ddeaa8329
88bf0d70-6106-4a07-9cc9-31664f88e169,Standard Window cleaning in the bedroom,"Clean all windows inside and out. Location: bedroom, Quantity: 5, Type: standard.",117.45,in progress,0a9b1c6c-1c33-4590-9772-f2d263f287a3
d4abde6a-03fb-4684-8ed2-7f5b284bba5a,Deep Clean bathroom in the backyard,"Disinfect and clean all bathroom surfaces. Location: backyard, Quantity: 1, Type: deep.",65.99,in progress,0a9b1c6c-1c33-4590-9772-f2d263f287a3
9c4443e4-787a-40b9-8fef-066a86867ea2,Advanced Vacuum carpets in the kitchen,"Vacuum all carpeted areas. Location: kitchen, Quantity: multiple, Type: advanced.",229.4,in progress,588b38bd-9f8f-4793-991c-af8cfa9a7a1c
27ae2db6-b098-4cd7-a190-e47b2e4afd4f,Standard Window cleaning in the bedroom,"Clean all windows inside and out. Location: bedroom, Quantity: several, Type: standard.",199.5,completed,588b38bd-9f8f-4793-991c-af8cfa9a7a1c
27f9fb75-89d7-4ad8-80ba-8288cec74603,Emergency Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: multiple, Type: emergency.",80.17,in progress,092397cb-9e8d-49fe-a005-c16e071072c0
13fbc732-7c77-43a6-9b23-e7dd80c71f7d,Scheduled Weeding in the kitchen,"Remove all weeds from flower beds. Location: kitchen, Quantity: 3, Type: scheduled.",243.33,completed,092397cb-9e8d-49fe-a005-c16e071072c0
c07abb16-b26c-4383-8be0-697d3ba87a6b,Scheduled Trim hedges in the garage,"Trim and shape all garden hedges. Location: garage, Quantity: 1, Type: scheduled.",47.57,in progress,092397cb-9e8d-49fe-a005-c16e071072c0
07c45672-f8c8-4152-b1d1-a8d6d7e17771,Urgent Window cleaning in the backyard,"Clean all windows inside and out. Location: backyard, Quantity: several, Type: urgent.",136.15,in progress,530cea82-deef-4261-8aa9-7c4c7d5416ae
230df3ac-b8c7-4fc0-950e-a1de8e19a957,Scheduled Vacuum carpets in the rooftop,"Vacuum all carpeted areas. Location: rooftop, Quantity: several, Type: scheduled.",72.65,in progress,530cea82-deef-4261-8aa9-7c4c7d5416ae
a37a7a7f-aaf2-41b1-9b3c-52ebb05e71d4,Full Window cleaning in the kitchen,"Clean all windows inside and out. Location: kitchen, Quantity: 4, Type: full.",86.23,in progress,530cea82-deef-4261-8aa9-7c4c7d5416ae
086acf56-85ee-48af-9b5c-767ce68ee8b2,Scheduled Install power socket in the rooftop,"Install and test a new wall socket. Location: rooftop, Quantity: 3, Type: scheduled.",47.64,in progress,fd3b167a-adfb-4587-811b-08dcb368c772
11c65d31-2a35-45ac-82ce-e75300edd636,Emergency Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: 5, Type: emergency.",100.28,completed,fd3b167a-adfb-4587-811b-08dcb368c772
6bfbdd7d-b6c8-40f4-976f-9007a4cc1ec0,Standard Window cleaning in the rooftop,"Clean all windows inside and out. Location: rooftop, Quantity: 1, Type: standard.",208.33,completed,6c5a60dd-861c-47b4-bbcb-fb0da88ebb3c
4d3f782a-6193-4cb9-80cb-243e2052dc0c,Urgent Vacuum carpets in the backyard,"Vacuum all carpeted areas. Location: backyard, Quantity: 2, Type: urgent.",197.66,completed,6c5a60dd-861c-47b4-bbcb-fb0da88ebb3c
6bce7733-bd85-4338-9918-c3823230dec9,Emergency Lighting setup in the living room,"Install new ceiling lights. Location: living room, Quantity: 5, Type: emergency.",130.01,in progress,6b272eba-0011-44c3-906f-99aec072d653
87e7d8ae-f7d3-4d63-92fe-eea99ac94626,Emergency Install power socket in the bathroom,"Install and test a new wall socket. Location: bathroom, Quantity: 5, Type: emergency.",249.17,completed,6b272eba-0011-44c3-906f-99aec072d653
99ebb5e2-dfad-4e74-9044-04308b340f8c,Advanced Fix circuit breaker in the kitchen,"Diagnose and repair faulty breaker. Location: kitchen, Quantity: 1, Type: advanced.",174.56,completed,6b272eba-0011-44c3-906f-99aec072d653
86151f9c-4256-4461-a94b-eab6312c1c55,Advanced Install power socket in the bathroom,"Install and test a new wall socket. Location: bathroom, Quantity: 1, Type: advanced.",193.6,in progress,9569896f-c87c-474e-91c9-af2b3c5bb285
67c69d27-07d9-4b2a-8cc0-d8f1d1e50c1b,Standard Lighting setup in the living room,"Install new ceiling lights. Location: living room, Quantity: 2, Type: standard.",107.23,in progress,9569896f-c87c-474e-91c9-af2b3c5bb285
979de4bc-a5cb-469f-ac74-de40fab2f489,Scheduled Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: 3, Type: scheduled.",145.17,in progress,9569896f-c87c-474e-91c9-af2b3c5bb285
b833511d-278f-41bc-89a9-5018668ac0c5,Basic Lawn mowing in the balcony,"Mow the entire front and backyard. Location: balcony, Quantity: multiple, Type: basic.",161.74,completed,8d6b390e-d19d-4f27-bf7b-d5e7c7b19278
8457e9bb-e053-4a87-9389-07167d454fd8,Basic Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: 3, Type: basic.",41.43,in progress,8d6b390e-d19d-4f27-bf7b-d5e7c7b19278
7f085ae5-9ce3-44aa-937d-b8731a408540,Full Install shower in the garage,"Install and test new shower system. Location: garage, Quantity: 3, Type: full.",124.38,completed,02f2bd49-5dd0-4f4f-8553-76a82add2810
3444c3cf-d266-4989-ab0d-9fcad197b876,Basic Install shower in the balcony,"Install and test new shower system. Location: balcony, Quantity: several, Type: basic.",167.79,in progress,02f2bd49-5dd0-4f4f-8553-76a82add2810
f863d108-13ee-4f5f-9474-236c8154656f,Standard Vacuum carpets in the kitchen,"Vacuum all carpeted areas. Location: kitchen, Quantity: 4, Type: standard.",150.64,completed,874550f1-7e4b-445b-aaee-a5df38e61e3d
faac42ce-2820-49d8-9fc5-387ec8beeb6f,Urgent Clean bathroom in the backyard,"Disinfect and clean all bathroom surfaces. Location: backyard, Quantity: 5, Type: urgent.",242.32,completed,874550f1-7e4b-445b-aaee-a5df38e61e3d
5bbb5625-ecb4-421a-bb07-653fa268171d,Basic Lighting setup in the balcony,"Install new ceiling lights. Location: balcony, Quantity: multiple, Type: basic.",240.94,completed,d8944b21-b584-4fd2-969f-aac0960e6ea4
7db890b8-61fe-45be-a25b-6d29a690764a,Standard Lighting setup in the backyard,"Install new ceiling lights. Location: backyard, Quantity: multiple, Type: standard.",175.2,completed,d8944b21-b584-4fd2-969f-aac0960e6ea4
0f49f6eb-56f1-4412-a891-2545617903e6,Deep Fix leaking sink in the living room,"Identify and repair kitchen sink leak. Location: living room, Quantity: 3, Type: deep.",214.73,completed,c033ca75-30ec-49e7-a781-fbb2e83a16ab
18342e95-1715-4faf-857f-1ed5a1e1d310,Basic Fix leaking sink in the balcony,"Identify and repair kitchen sink leak. Location: balcony, Quantity: 5, Type: basic.",97.73,in progress,c033ca75-30ec-49e7-a781-fbb2e83a16ab
924fe146-9eed-41c2-8e1e-272c1585d89e,Deep Unclog drain in the bathroom,"Unclog blocked bathroom drain. Location: bathroom, Quantity: 1, Type: deep.",145.02,completed,c033ca75-30ec-49e7-a781-fbb2e83a16ab
ba61676c-365c-43b0-ac61-1e3e9f56a79c,Standard Unclog drain in the bathroom,"Unclog blocked bathroom drain. Location: bathroom, Quantity: 4, Type: standard.",208.06,completed,17ec6960-15e4-4392-a4dc-99c59e1547b0
73c1632c-1db4-4a2e-b572-875164c19fe1,Scheduled Install shower in the backyard,"Install and test new shower system. Location: backyard, Quantity: 3, Type: scheduled.",145.87,in progress,17ec6960-15e4-4392-a4dc-99c59e1547b0
bf59a3f9-584f-421f-b6e6-5e6e22982c25,Basic Fix leaking sink in the backyard,"Identify and repair kitchen sink leak. Location: backyard, Quantity: multiple, Type: basic.",134.07,completed,17ec6960-15e4-4392-a4dc-99c59e1547b0
9972072c-13e2-4593-ac8c-f643a94865df,Full Install shower in the kitchen,"Install and test new shower system. Location: kitchen, Quantity: 3, Type: full.",210.6,completed,7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb
cbdee323-d9d5-452d-a90d-756e7b9e7d9e,Standard Fix leaking sink in the bathroom,"Identify and repair kitchen sink leak. Location: bathroom, Quantity: several, Type: standard.",70.86,in progress,7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb
c3a02341-378d-41c8-8e67-167c38830baa,Urgent Install shower in the kitchen,"Install and test new shower system. Location: kitchen, Quantity: multiple, Type: urgent.",233.3,in progress,7fcac3a1-250c-4bcf-876b-fa0a2eb03fbb
f66cfa2e-751d-48b9-9d76-2b6452ac1252,Scheduled Install power socket in the bathroom,"Install and test a new wall socket. Location: bathroom, Quantity: 3, Type: scheduled.",238.44,completed,8eebfb4e-2af4-4208-8d8e-04874c78099c
00b453a0-6787-4458-86e7-ee359e85df2a,Deep Fix circuit breaker in the bathroom,"Diagnose and repair faulty breaker. Location: bathroom, Quantity: 4, Type: deep.",118.96,in progress,8eebfb4e-2af4-4208-8d8e-04874c78099c
c750e172-a384-40d0-9285-b9a95fb93ac8,Scheduled Assemble cabinet in the garage,"Assemble and mount wooden cabinet. Location: garage, Quantity: multiple, Type: scheduled.",146.09,in progress,056f6df6-7484-4778-a519-89b7bfa71c47
505a5bdc-8fb9-4c14-94e3-aabf4e72800d,Advanced Assemble cabinet in the rooftop,"Assemble and mount wooden cabinet. Location: rooftop, Quantity: 1, Type: advanced.",166.58,in progress,056f6df6-7484-4778-a519-89b7bfa71c47
af8d674e-d0ae-4edc-aa1e-f0f32cadb899,Deep Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 4, Type: deep.",246.9,in progress,41c9c9da-e51a-4db1-a98c-59b4eb37a19d
cd5ae521-021b-4f8d-acc5-9366941123f2,Full Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 4, Type: full.",181.5,in progress,41c9c9da-e51a-4db1-a98c-59b4eb37a19d
86c25284-8179-48e2-88a1-60e4a168222a,Advanced Trim hedges in the bedroom,"Trim and shape all garden hedges. Location: bedroom, Quantity: multiple, Type: advanced.",163.71,completed,479e2350-41a2-40e2-aa83-910167e259e6
41c348b5-a93b-4e46-b9ff-d2cb73fc04b3,Basic Trim hedges in the kitchen,"Trim and shape all garden hedges. Location: kitchen, Quantity: 3, Type: basic.",199.59,completed,479e2350-41a2-40e2-aa83-910167e259e6
1f83966b-bf9b-4114-b1a5-84893117e184,Full Fix circuit breaker in the garage,"Diagnose and repair faulty breaker. Location: garage, Quantity: several, Type: full.",45.01,in progress,b7d8c4f6-3944-4dbf-b784-33dddf2f67d1
75d9f586-9584-4bef-b0dd-a050db8e1b42,Scheduled Lighting setup in the bedroom,"Install new ceiling lights. Location: bedroom, Quantity: 5, Type: scheduled.",211.06,completed,b7d8c4f6-3944-4dbf-b784-33dddf2f67d1
de661d65-1ae3-4c8a-8df2-00e0e27567ff,Basic Fix circuit breaker in the backyard,"Diagnose and repair faulty breaker. Location: backyard, Quantity: several, Type: basic.",145.95,in progress,b7d8c4f6-3944-4dbf-b784-33dddf2f67d1
5e83ab77-27b2-449f-9d90-5e0ae87c75df,Standard Install shelves in the kitchen,"Install two wooden wall shelves. Location: kitchen, Quantity: 1, Type: standard.",123.44,completed,fb989648-0d33-4311-81f2-abbd9ea9adb7
979863e0-427d-44db-8902-c1c7d8595a57,Urgent Fix door frame in the rooftop,"Repair broken door frame. Location: rooftop, Quantity: multiple, Type: urgent.",243.13,completed,fb989648-0d33-4311-81f2-abbd9ea9adb7
d9d1bb22-563b-4023-8c7f-fd50db748741,Basic Trim hedges in the garage,"Trim and shape all garden hedges. Location: garage, Quantity: 5, Type: basic.",85.86,completed,703e61ef-c387-4409-bf1f-5db2b54cebaa
f4a7f0f7-eea4-45a2-a954-ac5c0866ab1a,Scheduled Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: 1, Type: scheduled.",193.39,completed,703e61ef-c387-4409-bf1f-5db2b54cebaa
d1c9daf1-c0b5-4d89-a178-f6173d6d4062,Basic Lawn mowing in the kitchen,"Mow the entire front and backyard. Location: kitchen, Quantity: multiple, Type: basic.",141.55,in progress,e881cea7-0828-4555-ac85-70e3ae701618
98b02eae-98b3-4316-9672-f0754f1b5a56,Urgent Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: 4, Type: urgent.",247.34,in progress,e881cea7-0828-4555-ac85-70e3ae701618
718fb19c-1a48-4d68-905e-79b33ddc4a04,Emergency Trim hedges in the kitchen,"Trim and shape all garden hedges. Location: kitchen, Quantity: 3, Type: emergency.",176.48,in progress,e881cea7-0828-4555-ac85-70e3ae701618
9edb6997-9067-4024-8e29-5797209a0371,Basic Install power socket in the bedroom,"Install and test a new wall socket. Location: bedroom, Quantity: multiple, Type: basic.",147.55,in progress,e46f4d40-786a-4522-9ca6-5a356131bdf7
71fe4942-61a4-47c2-adbc-0f39ac8f40d9,Advanced Install power socket in the balcony,"Install and test a new wall socket. Location: balcony, Quantity: several, Type: advanced.",207.92,completed,e46f4d40-786a-4522-9ca6-5a356131bdf7
5a0da0a5-c2c8-4f07-9b69-a4c27938d651,Deep Fix leaking sink in the balcony,"Identify and repair kitchen sink leak. Location: balcony, Quantity: 5, Type: deep.",242.69,in progress,10c78929-e961-4418-bdbb-6768a0a21d9c
b6832238-0751-4716-9ead-d02d9ff72d29,Emergency Unclog drain in the living room,"Unclog blocked bathroom drain. Location: living room, Quantity: 4, Type: emergency.",210.98,completed,10c78929-e961-4418-bdbb-6768a0a21d9c
78807f31-8b50-42f7-a37e-c8f05c2dbdef,Basic Fix door frame in the rooftop,"Repair broken door frame. Location: rooftop, Quantity: 4, Type: basic.",169.72,completed,2b2a3046-e1c0-4003-8aea-7c656389865f
a81b3110-69b4-48f1-893f-200d0db6e78a,Standard Install shelves in the garage,"Install two wooden wall shelves. Location: garage, Quantity: several, Type: standard.",48.07,completed,2b2a3046-e1c0-4003-8aea-7c656389865f
592ce76f-23de-4c7d-82fb-d38c540c7cba,Emergency Fix leaking sink in the kitchen,"Identify and repair kitchen sink leak. Location: kitchen, Quantity: 2, Type: emergency.",165.78,in progress,363c6e79-15cd-41b5-a665-01990ee30d81
e6de8aea-5405-4d11-9176-dfa751beeac2,Urgent Install shower in the balcony,"Install and test new shower system. Location: balcony, Quantity: 5, Type: urgent.",223.57,in progress,363c6e79-15cd-41b5-a665-01990ee30d81
0d645025-2bc0-4590-9d4a-3275aa462893,Scheduled Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: 5, Type: scheduled.",166.43,in progress,4b9b1fbc-22ec-4869-b719-169b6578a070
c503fd30-141d-4991-a65d-6eaf298d1e9e,Basic Trim hedges in the rooftop,"Trim and shape all garden hedges. Location: rooftop, Quantity: 3, Type: basic.",109.96,in progress,4b9b1fbc-22ec-4869-b719-169b6578a070
4f24bb1b-d3b3-474a-8780-a16e028006f6,Scheduled Lawn mowing in the bathroom,"Mow the entire front and backyard. Location: bathroom, Quantity: 5, Type: scheduled.",92.44,completed,ce5986c5-c9fe-46bb-885e-faf70d4abe6b
ccc76139-0762-4fc0-9880-67c3a610af08,Full Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 4, Type: full.",208.65,in progress,ce5986c5-c9fe-46bb-885e-faf70d4abe6b
97c66275-9714-461e-9b03-7ffc12601c7d,Standard Trim hedges in the living room,"Trim and shape all garden hedges. Location: living room, Quantity: 5, Type: standard.",79.18,in progress,ce5986c5-c9fe-46bb-885e-faf70d4abe6b
4142d8f2-8d14-4c80-9db3-94ad41a3eca1,Urgent Clean bathroom in the kitchen,"Disinfect and clean all bathroom surfaces. Location: kitchen, Quantity: 4, Type: urgent.",185.0,in progress,7a644c99-e03e-403e-b168-4487ce4c541b
c02b860b-1f19-4b3e-9ee6-24db53694133,Scheduled Clean bathroom in the living room,"Disinfect and clean all bathroom surfaces. Location: living room, Quantity: 1, Type: scheduled.",181.58,in progress,7a644c99-e03e-403e-b168-4487ce4c541b
